TP,FP,TN,FN,TPR,FPR,TNR,FNR,est_p,est_r,est_f1,Gran,est_plagDetect
1,0,10999,0,1,0,1,0,1,1,0.906041867117474,1,0.906041867117474
1,0,10999,0,1,0,1,0,1,1,0.809202561848204,1,0.809202561848204
1,0,10999,0,1,0,1,0,1,1,0.790510800518668,1,0.790510800518668
1,0,10999,0,1,0,1,0,1,1,0.892086904058538,1,0.892086904058538
1,0,10999,0,1,0,1,0,1,1,0.85149477887223,1,0.85149477887223
1,0,10999,0,1,0,1,0,1,1,0.879974273068773,1,0.879974273068773
1,0,10999,0,1,0,1,0,1,1,0.852106685258911,1,0.852106685258911
1,0,10999,0,1,0,1,0,1,1,0.887015023107816,1,0.887015023107816
1,0,10999,0,1,0,1,0,1,1,0.858108255733321,1,0.858108255733321
1,0,10999,0,1,0,1,0,1,1,0.903498118287323,1,0.903498118287323
0,4,10995,1,0,0.000363669424493136,0.999636330575507,1,0,0,0.869059100230514,1,0.869059100230514
1,0,10999,0,1,0,1,0,1,1,0.834938297794118,1,0.834938297794118
1,0,10999,0,1,0,1,0,1,1,0.835018135400315,1,0.835018135400315
1,0,10999,0,1,0,1,0,1,1,0.876721875485068,1,0.876721875485068
1,0,10999,0,1,0,1,0,1,1,0.895249010452856,1,0.895249010452856
1,0,10999,0,1,0,1,0,1,1,0.842142186951879,1,0.842142186951879
1,0,10999,0,1,0,1,0,1,1,0.835692171027858,1,0.835692171027858
1,0,10999,0,1,0,1,0,1,1,0.877329555052444,1,0.877329555052444
1,0,10999,0,1,0,1,0,1,1,0.832738238742128,1,0.832738238742128
1,0,10999,0,1,0,1,0,1,1,0.873005097735868,1,0.873005097735868
1,0,10999,0,1,0,1,0,1,1,0.82017520250591,1,0.82017520250591
1,0,10999,0,1,0,1,0,1,1,0.856949728817048,1,0.856949728817048
1,0,10999,0,1,0,1,0,1,1,0.837917369793111,1,0.837917369793111
1,0,10999,0,1,0,1,0,1,1,0.886057498270771,1,0.886057498270771
1,0,10999,0,1,0,1,0,1,1,0.888138173364955,1,0.888138173364955
1,0,10999,0,1,0,1,0,1,1,0.873378056609682,1,0.873378056609682
0,7,10992,1,0,0.000636421492862988,0.999363578507137,1,0,0,0.848272711971597,1,0.848272711971597
1,0,10999,0,1,0,1,0,1,1,0.849268064248851,1,0.849268064248851
1,0,10999,0,1,0,1,0,1,1,0.816878901334246,1,0.816878901334246
1,0,10999,0,1,0,1,0,1,1,0.871726540816203,1,0.871726540816203
1,0,10999,0,1,0,1,0,1,1,0.892878185560965,1,0.892878185560965
1,0,10999,0,1,0,1,0,1,1,0.90561160863517,1,0.90561160863517
1,0,10999,0,1,0,1,0,1,1,0.88426096359056,1,0.88426096359056
1,0,10999,0,1,0,1,0,1,1,0.892077182407015,1,0.892077182407015
1,0,10999,0,1,0,1,0,1,1,0.83689884191097,1,0.83689884191097
1,0,10999,0,1,0,1,0,1,1,0.888061001202714,1,0.888061001202714
1,0,10999,0,1,0,1,0,1,1,0.916021444352786,1,0.916021444352786
1,0,10999,0,1,0,1,0,1,1,0.861180750482559,1,0.861180750482559
1,0,10999,0,1,0,1,0,1,1,0.848117806994473,1,0.848117806994473
1,0,10999,0,1,0,1,0,1,1,0.902086859854983,1,0.902086859854983
1,0,10999,0,1,0,1,0,1,1,0.870569081174393,1,0.870569081174393
1,0,10999,0,1,0,1,0,1,1,0.927771628632632,1,0.927771628632632
1,0,10999,0,1,0,1,0,1,1,0.890559294337132,1,0.890559294337132
1,0,10999,0,1,0,1,0,1,1,0.88989230898485,1,0.88989230898485
1,0,10999,0,1,0,1,0,1,1,0.886459552133299,1,0.886459552133299
1,0,10999,0,1,0,1,0,1,1,0.863800063952303,1,0.863800063952303
1,0,10999,0,1,0,1,0,1,1,0.858470500792596,1,0.858470500792596
1,0,10999,0,1,0,1,0,1,1,0.842286702378164,1,0.842286702378164
1,0,10999,0,1,0,1,0,1,1,0.896957802091864,1,0.896957802091864
1,0,10999,0,1,0,1,0,1,1,0.883754967578515,1,0.883754967578515
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.880765178647575,1,0.880765178647575
1,0,10999,0,1,0,1,0,1,1,0.896424465618872,1,0.896424465618872
1,0,10999,0,1,0,1,0,1,1,0.855497289254479,1,0.855497289254479
1,0,10999,0,1,0,1,0,1,1,0.883410137042498,1,0.883410137042498
1,0,10999,0,1,0,1,0,1,1,0.902053761079305,1,0.902053761079305
1,0,10999,0,1,0,1,0,1,1,0.894363953872291,1,0.894363953872291
1,0,10999,0,1,0,1,0,1,1,0.820576738816854,1,0.820576738816854
1,0,10999,0,1,0,1,0,1,1,0.908792941486827,1,0.908792941486827
1,0,10999,0,1,0,1,0,1,1,0.847509673833502,1,0.847509673833502
1,0,10999,0,1,0,1,0,1,1,0.843957359124042,1,0.843957359124042
1,0,10999,0,1,0,1,0,1,1,0.930917595473296,1,0.930917595473296
1,0,10999,0,1,0,1,0,1,1,0.877651597738136,1,0.877651597738136
1,0,10999,0,1,0,1,0,1,1,0.887318170509503,1,0.887318170509503
1,0,10999,0,1,0,1,0,1,1,0.862984222467528,1,0.862984222467528
1,0,10999,0,1,0,1,0,1,1,0.874612082570481,1,0.874612082570481
1,0,10999,0,1,0,1,0,1,1,0.850613108015873,1,0.850613108015873
1,0,10999,0,1,0,1,0,1,1,0.900187220973439,1,0.900187220973439
1,0,10999,0,1,0,1,0,1,1,0.847437046235052,1,0.847437046235052
1,0,10999,0,1,0,1,0,1,1,0.880595229267276,1,0.880595229267276
1,0,10999,0,1,0,1,0,1,1,0.874856654802215,1,0.874856654802215
1,0,10999,0,1,0,1,0,1,1,0.838808710659381,1,0.838808710659381
1,0,10999,0,1,0,1,0,1,1,0.844839487369333,1,0.844839487369333
1,0,10999,0,1,0,1,0,1,1,0.876531848905594,1,0.876531848905594
1,0,10999,0,1,0,1,0,1,1,0.88982460350185,1,0.88982460350185
1,0,10999,0,1,0,1,0,1,1,0.84702949485852,1,0.84702949485852
1,0,10999,0,1,0,1,0,1,1,0.833327865531411,1,0.833327865531411
1,0,10999,0,1,0,1,0,1,1,0.853966992207853,1,0.853966992207853
1,0,10999,0,1,0,1,0,1,1,0.856924377459038,1,0.856924377459038
1,0,10999,0,1,0,1,0,1,1,0.822309188499751,1,0.822309188499751
1,0,10999,0,1,0,1,0,1,1,0.841052395122797,1,0.841052395122797
1,0,10999,0,1,0,1,0,1,1,0.820490491125651,1,0.820490491125651
1,0,10999,0,1,0,1,0,1,1,0.873485723953467,1,0.873485723953467
1,0,10999,0,1,0,1,0,1,1,0.877215769098128,1,0.877215769098128
1,0,10999,0,1,0,1,0,1,1,0.843754663886891,1,0.843754663886891
1,0,10999,0,1,0,1,0,1,1,0.8877370995059,1,0.8877370995059
1,0,10999,0,1,0,1,0,1,1,0.881071557720925,1,0.881071557720925
1,0,10999,0,1,0,1,0,1,1,0.856048296979103,1,0.856048296979103
1,0,10999,0,1,0,1,0,1,1,0.860184790172454,1,0.860184790172454
1,0,10999,0,1,0,1,0,1,1,0.843207444074079,1,0.843207444074079
1,0,10999,0,1,0,1,0,1,1,0.864171336605577,1,0.864171336605577
1,0,10999,0,1,0,1,0,1,1,0.863700408269437,1,0.863700408269437
1,0,10999,0,1,0,1,0,1,1,0.905570282991993,1,0.905570282991993
1,0,10999,0,1,0,1,0,1,1,0.906029562770705,1,0.906029562770705
1,0,10999,0,1,0,1,0,1,1,0.876576383852005,1,0.876576383852005
1,0,10999,0,1,0,1,0,1,1,0.914653866317724,1,0.914653866317724
1,0,10999,0,1,0,1,0,1,1,0.814790523353824,1,0.814790523353824
1,0,10999,0,1,0,1,0,1,1,0.881759172044521,1,0.881759172044521
1,0,10999,0,1,0,1,0,1,1,0.875217999362023,1,0.875217999362023
1,0,10999,0,1,0,1,0,1,1,0.908872240365977,1,0.908872240365977
1,0,10999,0,1,0,1,0,1,1,0.874274728934124,1,0.874274728934124
1,0,10999,0,1,0,1,0,1,1,0.871205051429399,1,0.871205051429399
1,0,10999,0,1,0,1,0,1,1,0.819472426074392,1,0.819472426074392
1,0,10999,0,1,0,1,0,1,1,0.86173768789569,1,0.86173768789569
1,0,10999,0,1,0,1,0,1,1,0.842192151939545,1,0.842192151939545
1,0,10999,0,1,0,1,0,1,1,0.869948678411165,1,0.869948678411165
1,0,10999,0,1,0,1,0,1,1,0.89116752770053,1,0.89116752770053
1,0,10999,0,1,0,1,0,1,1,0.868873723837358,1,0.868873723837358
1,0,10999,0,1,0,1,0,1,1,0.852989590699268,1,0.852989590699268
1,0,10999,0,1,0,1,0,1,1,0.825945085564443,1,0.825945085564443
1,0,10999,0,1,0,1,0,1,1,0.863901130299771,1,0.863901130299771
1,0,10999,0,1,0,1,0,1,1,0.874619417118496,1,0.874619417118496
1,0,10999,0,1,0,1,0,1,1,0.86804549179383,1,0.86804549179383
1,0,10999,0,1,0,1,0,1,1,0.819825146911316,1,0.819825146911316
1,0,10999,0,1,0,1,0,1,1,0.860833640515967,1,0.860833640515967
1,0,10999,0,1,0,1,0,1,1,0.867589533795537,1,0.867589533795537
1,0,10999,0,1,0,1,0,1,1,0.854344925314839,1,0.854344925314839
1,0,10999,0,1,0,1,0,1,1,0.894103761455125,1,0.894103761455125
1,0,10999,0,1,0,1,0,1,1,0.871845976845716,1,0.871845976845716
1,0,10999,0,1,0,1,0,1,1,0.848127506829529,1,0.848127506829529
1,0,10999,0,1,0,1,0,1,1,0.832257154422665,1,0.832257154422665
1,0,10999,0,1,0,1,0,1,1,0.87495675541184,1,0.87495675541184
1,0,10999,0,1,0,1,0,1,1,0.872231656681562,1,0.872231656681562
1,0,10999,0,1,0,1,0,1,1,0.860043071090774,1,0.860043071090774
1,0,10999,0,1,0,1,0,1,1,0.872537426973274,1,0.872537426973274
1,0,10999,0,1,0,1,0,1,1,0.926884406074546,1,0.926884406074546
1,0,10999,0,1,0,1,0,1,1,0.824326485297401,1,0.824326485297401
1,0,10999,0,1,0,1,0,1,1,0.894525154461434,1,0.894525154461434
1,0,10999,0,1,0,1,0,1,1,0.853903932841706,1,0.853903932841706
1,0,10999,0,1,0,1,0,1,1,0.848029378952589,1,0.848029378952589
1,0,10999,0,1,0,1,0,1,1,0.829598233801989,1,0.829598233801989
1,0,10999,0,1,0,1,0,1,1,0.899396485482013,1,0.899396485482013
1,0,10999,0,1,0,1,0,1,1,0.901241805439737,1,0.901241805439737
1,0,10999,0,1,0,1,0,1,1,0.877576646838434,1,0.877576646838434
1,0,10999,0,1,0,1,0,1,1,0.884836855576585,1,0.884836855576585
1,0,10999,0,1,0,1,0,1,1,0.870342649903423,1,0.870342649903423
1,0,10999,0,1,0,1,0,1,1,0.840600103885349,1,0.840600103885349
1,0,10999,0,1,0,1,0,1,1,0.859279890406566,1,0.859279890406566
1,0,10999,0,1,0,1,0,1,1,0.890732373830505,1,0.890732373830505
1,0,10999,0,1,0,1,0,1,1,0.889784352454973,1,0.889784352454973
1,0,10999,0,1,0,1,0,1,1,0.867774216543645,1,0.867774216543645
1,0,10999,0,1,0,1,0,1,1,0.865967735290168,1,0.865967735290168
1,0,10999,0,1,0,1,0,1,1,0.909509932909733,1,0.909509932909733
1,0,10999,0,1,0,1,0,1,1,0.87695049255521,1,0.87695049255521
1,0,10999,0,1,0,1,0,1,1,0.873960868735276,1,0.873960868735276
0,4,10995,1,0,0.000363669424493136,0.999636330575507,1,0,0,0.843571022109962,1,0.843571022109962
1,0,10999,0,1,0,1,0,1,1,0.935109376039844,1,0.935109376039844
1,0,10999,0,1,0,1,0,1,1,0.851158824275737,1,0.851158824275737
1,0,10999,0,1,0,1,0,1,1,0.869327826084931,1,0.869327826084931
1,0,10999,0,1,0,1,0,1,1,0.881975069334383,1,0.881975069334383
1,0,10999,0,1,0,1,0,1,1,0.862543992880496,1,0.862543992880496
1,0,10999,0,1,0,1,0,1,1,0.842242488644552,1,0.842242488644552
1,0,10999,0,1,0,1,0,1,1,0.903581190731441,1,0.903581190731441
1,0,10999,0,1,0,1,0,1,1,0.910554067653624,1,0.910554067653624
1,0,10999,0,1,0,1,0,1,1,0.85282425745965,1,0.85282425745965
1,0,10999,0,1,0,1,0,1,1,0.847431918396281,1,0.847431918396281
1,0,10999,0,1,0,1,0,1,1,0.876139767109563,1,0.876139767109563
1,0,10999,0,1,0,1,0,1,1,0.877080803869058,1,0.877080803869058
1,0,10999,0,1,0,1,0,1,1,0.916276830576613,1,0.916276830576613
1,0,10999,0,1,0,1,0,1,1,0.865156459494143,1,0.865156459494143
1,0,10999,0,1,0,1,0,1,1,0.8789300870732,1,0.8789300870732
1,0,10999,0,1,0,1,0,1,1,0.862656074636987,1,0.862656074636987
1,0,10999,0,1,0,1,0,1,1,0.886911951575486,1,0.886911951575486
1,0,10999,0,1,0,1,0,1,1,0.858316172464243,1,0.858316172464243
1,0,10999,0,1,0,1,0,1,1,0.839265215398878,1,0.839265215398878
1,0,10999,0,1,0,1,0,1,1,0.864785746011176,1,0.864785746011176
1,0,10999,0,1,0,1,0,1,1,0.866212302489747,1,0.866212302489747
1,0,10999,0,1,0,1,0,1,1,0.881370774418745,1,0.881370774418745
1,0,10999,0,1,0,1,0,1,1,0.878027855737508,1,0.878027855737508
1,0,10999,0,1,0,1,0,1,1,0.892440632036521,1,0.892440632036521
1,0,10999,0,1,0,1,0,1,1,0.841246279147517,1,0.841246279147517
1,0,10999,0,1,0,1,0,1,1,0.869348055375717,1,0.869348055375717
1,0,10999,0,1,0,1,0,1,1,0.893348195601131,1,0.893348195601131
1,0,10999,0,1,0,1,0,1,1,0.848395442533083,1,0.848395442533083
1,0,10999,0,1,0,1,0,1,1,0.841730720534511,1,0.841730720534511
1,0,10999,0,1,0,1,0,1,1,0.836854784745461,1,0.836854784745461
1,0,10999,0,1,0,1,0,1,1,0.926783681749916,1,0.926783681749916
1,0,10999,0,1,0,1,0,1,1,0.868520635369551,1,0.868520635369551
1,0,10999,0,1,0,1,0,1,1,0.856189311828493,1,0.856189311828493
1,0,10999,0,1,0,1,0,1,1,0.894663177785192,1,0.894663177785192
1,0,10999,0,1,0,1,0,1,1,0.842907895414353,1,0.842907895414353
1,0,10999,0,1,0,1,0,1,1,0.864915271660544,1,0.864915271660544
1,0,10999,0,1,0,1,0,1,1,0.861037757371241,1,0.861037757371241
1,0,10999,0,1,0,1,0,1,1,0.863017158065082,1,0.863017158065082
1,0,10999,0,1,0,1,0,1,1,0.868100454514431,1,0.868100454514431
1,0,10999,0,1,0,1,0,1,1,0.883199248903621,1,0.883199248903621
1,0,10999,0,1,0,1,0,1,1,0.854547050091907,1,0.854547050091907
1,0,10999,0,1,0,1,0,1,1,0.824392530628286,1,0.824392530628286
1,0,10999,0,1,0,1,0,1,1,0.837542694656513,1,0.837542694656513
1,0,10999,0,1,0,1,0,1,1,0.863142873069384,1,0.863142873069384
1,0,10999,0,1,0,1,0,1,1,0.84962830327452,1,0.84962830327452
1,0,10999,0,1,0,1,0,1,1,0.919365219686723,1,0.919365219686723
1,0,10999,0,1,0,1,0,1,1,0.881146226991149,1,0.881146226991149
0,10,10989,1,0,0.000909173561232839,0.999090826438767,1,0,0,0.911859661825129,1,0.911859661825129
1,0,10999,0,1,0,1,0,1,1,0.886753178220803,1,0.886753178220803
1,0,10999,0,1,0,1,0,1,1,0.87267436548634,1,0.87267436548634
1,0,10999,0,1,0,1,0,1,1,0.893265560366748,1,0.893265560366748
1,0,10999,0,1,0,1,0,1,1,0.836663819470437,1,0.836663819470437
1,0,10999,0,1,0,1,0,1,1,0.881532353736155,1,0.881532353736155
1,0,10999,0,1,0,1,0,1,1,0.888806329740617,1,0.888806329740617
1,0,10999,0,1,0,1,0,1,1,0.854741567401101,1,0.854741567401101
1,0,10999,0,1,0,1,0,1,1,0.837373376669471,1,0.837373376669471
1,0,10999,0,1,0,1,0,1,1,0.842638169615871,1,0.842638169615871
1,0,10999,0,1,0,1,0,1,1,0.82753641290525,1,0.82753641290525
1,0,10999,0,1,0,1,0,1,1,0.849810893878341,1,0.849810893878341
1,0,10999,0,1,0,1,0,1,1,0.822914667765777,1,0.822914667765777
1,0,10999,0,1,0,1,0,1,1,0.85923346381557,1,0.85923346381557
1,0,10999,0,1,0,1,0,1,1,0.884605087741302,1,0.884605087741302
1,0,10999,0,1,0,1,0,1,1,0.897572382611258,1,0.897572382611258
1,0,10999,0,1,0,1,0,1,1,0.88376077260743,1,0.88376077260743
1,0,10999,0,1,0,1,0,1,1,0.867408482851994,1,0.867408482851994
1,0,10999,0,1,0,1,0,1,1,0.842473372212003,1,0.842473372212003
0,4,10995,1,0,0.000363669424493136,0.999636330575507,1,0,0,0.911089036131843,1,0.911089036131843
1,0,10999,0,1,0,1,0,1,1,0.880382200097124,1,0.880382200097124
1,0,10999,0,1,0,1,0,1,1,0.890314628310388,1,0.890314628310388
1,0,10999,0,1,0,1,0,1,1,0.857360535235423,1,0.857360535235423
1,0,10999,0,1,0,1,0,1,1,0.850186687599788,1,0.850186687599788
1,0,10999,0,1,0,1,0,1,1,0.871204320414558,1,0.871204320414558
1,0,10999,0,1,0,1,0,1,1,0.830906928924043,1,0.830906928924043
0,7,10992,1,0,0.000636421492862988,0.999363578507137,1,0,0,0.827901098563278,1,0.827901098563278
1,0,10999,0,1,0,1,0,1,1,0.884714661340291,1,0.884714661340291
1,0,10999,0,1,0,1,0,1,1,0.87837269262651,1,0.87837269262651
1,0,10999,0,1,0,1,0,1,1,0.879911340600517,1,0.879911340600517
1,0,10999,0,1,0,1,0,1,1,0.877289384561496,1,0.877289384561496
1,0,10999,0,1,0,1,0,1,1,0.863605285429183,1,0.863605285429183
1,0,10999,0,1,0,1,0,1,1,0.901144192686016,1,0.901144192686016
1,0,10999,0,1,0,1,0,1,1,0.934987831364655,1,0.934987831364655
1,0,10999,0,1,0,1,0,1,1,0.889439980136189,1,0.889439980136189
1,0,10999,0,1,0,1,0,1,1,0.842547292766669,1,0.842547292766669
1,0,10999,0,1,0,1,0,1,1,0.898012360649641,1,0.898012360649641
1,0,10999,0,1,0,1,0,1,1,0.88071740144384,1,0.88071740144384
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.888265016497465,1,0.888265016497465
1,0,10999,0,1,0,1,0,1,1,0.898721451491294,1,0.898721451491294
1,0,10999,0,1,0,1,0,1,1,0.832937663521769,1,0.832937663521769
1,0,10999,0,1,0,1,0,1,1,0.858444621740598,1,0.858444621740598
1,0,10999,0,1,0,1,0,1,1,0.90597112758661,1,0.90597112758661
1,0,10999,0,1,0,1,0,1,1,0.887585553116416,1,0.887585553116416
1,0,10999,0,1,0,1,0,1,1,0.843937460996178,1,0.843937460996178
1,0,10999,0,1,0,1,0,1,1,0.869233029453033,1,0.869233029453033
1,0,10999,0,1,0,1,0,1,1,0.934177495922276,1,0.934177495922276
1,0,10999,0,1,0,1,0,1,1,0.86880069856821,1,0.86880069856821
1,0,10999,0,1,0,1,0,1,1,0.818714204980613,1,0.818714204980613
1,0,10999,0,1,0,1,0,1,1,0.884784375612718,1,0.884784375612718
1,0,10999,0,1,0,1,0,1,1,0.885240867193252,1,0.885240867193252
1,0,10999,0,1,0,1,0,1,1,0.866357288160133,1,0.866357288160133
1,0,10999,0,1,0,1,0,1,1,0.894456883442685,1,0.894456883442685
1,0,10999,0,1,0,1,0,1,1,0.898563148955612,1,0.898563148955612
1,0,10999,0,1,0,1,0,1,1,0.853030913886645,1,0.853030913886645
1,0,10999,0,1,0,1,0,1,1,0.878988929468619,1,0.878988929468619
1,0,10999,0,1,0,1,0,1,1,0.865664396430127,1,0.865664396430127
1,0,10999,0,1,0,1,0,1,1,0.86336251632082,1,0.86336251632082
1,0,10999,0,1,0,1,0,1,1,0.87495836115962,1,0.87495836115962
1,0,10999,0,1,0,1,0,1,1,0.877439150953403,1,0.877439150953403
1,0,10999,0,1,0,1,0,1,1,0.863730805958145,1,0.863730805958145
1,0,10999,0,1,0,1,0,1,1,0.86317182626407,1,0.86317182626407
1,0,10999,0,1,0,1,0,1,1,0.891436908751301,1,0.891436908751301
1,0,10999,0,1,0,1,0,1,1,0.849700205647636,1,0.849700205647636
1,0,10999,0,1,0,1,0,1,1,0.857476162633162,1,0.857476162633162
1,0,10999,0,1,0,1,0,1,1,0.886768323096554,1,0.886768323096554
1,0,10999,0,1,0,1,0,1,1,0.863427335424634,1,0.863427335424634
1,0,10999,0,1,0,1,0,1,1,0.840189944463972,1,0.840189944463972
1,0,10999,0,1,0,1,0,1,1,0.845265460235696,1,0.845265460235696
1,0,10999,0,1,0,1,0,1,1,0.84782613551232,1,0.84782613551232
1,0,10999,0,1,0,1,0,1,1,0.89592728824685,1,0.89592728824685
1,0,10999,0,1,0,1,0,1,1,0.85102688201308,1,0.85102688201308
1,0,10999,0,1,0,1,0,1,1,0.840485753938854,1,0.840485753938854
1,0,10999,0,1,0,1,0,1,1,0.837387518105644,1,0.837387518105644
1,0,10999,0,1,0,1,0,1,1,0.874625127287485,1,0.874625127287485
1,0,10999,0,1,0,1,0,1,1,0.815432782045753,1,0.815432782045753
1,0,10999,0,1,0,1,0,1,1,0.833488170663269,1,0.833488170663269
1,0,10999,0,1,0,1,0,1,1,0.876123572286493,1,0.876123572286493
1,0,10999,0,1,0,1,0,1,1,0.86685253159516,1,0.86685253159516
1,0,10999,0,1,0,1,0,1,1,0.903700556306005,1,0.903700556306005
1,0,10999,0,1,0,1,0,1,1,0.85001742592599,1,0.85001742592599
1,0,10999,0,1,0,1,0,1,1,0.875366351660517,1,0.875366351660517
1,0,10999,0,1,0,1,0,1,1,0.868835653630794,1,0.868835653630794
1,0,10999,0,1,0,1,0,1,1,0.83895451070528,1,0.83895451070528
1,0,10999,0,1,0,1,0,1,1,0.908011148721926,1,0.908011148721926
1,0,10999,0,1,0,1,0,1,1,0.883167628395253,1,0.883167628395253
1,0,10999,0,1,0,1,0,1,1,0.875217590909791,1,0.875217590909791
1,0,10999,0,1,0,1,0,1,1,0.855824051990612,1,0.855824051990612
1,0,10999,0,1,0,1,0,1,1,0.855750870996988,1,0.855750870996988
1,0,10999,0,1,0,1,0,1,1,0.878720368303845,1,0.878720368303845
1,0,10999,0,1,0,1,0,1,1,0.880075953338713,1,0.880075953338713
1,0,10999,0,1,0,1,0,1,1,0.888830114475958,1,0.888830114475958
1,0,10999,0,1,0,1,0,1,1,0.902562748354121,1,0.902562748354121
1,0,10999,0,1,0,1,0,1,1,0.870754957199389,1,0.870754957199389
1,0,10999,0,1,0,1,0,1,1,0.854378308505628,1,0.854378308505628
1,0,10999,0,1,0,1,0,1,1,0.877496915621023,1,0.877496915621023
1,0,10999,0,1,0,1,0,1,1,0.820563840813985,1,0.820563840813985
1,0,10999,0,1,0,1,0,1,1,0.879404289617444,1,0.879404289617444
1,0,10999,0,1,0,1,0,1,1,0.872717199062806,1,0.872717199062806
1,0,10999,0,1,0,1,0,1,1,0.865940106192634,1,0.865940106192634
1,0,10999,0,1,0,1,0,1,1,0.877547087885121,1,0.877547087885121
1,0,10999,0,1,0,1,0,1,1,0.898973335582447,1,0.898973335582447
1,0,10999,0,1,0,1,0,1,1,0.817605396994026,1,0.817605396994026
1,0,10999,0,1,0,1,0,1,1,0.90535564432342,1,0.90535564432342
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.864423444248363,1,0.864423444248363
1,0,10999,0,1,0,1,0,1,1,0.878296759143276,1,0.878296759143276
1,0,10999,0,1,0,1,0,1,1,0.867436133939807,1,0.867436133939807
1,0,10999,0,1,0,1,0,1,1,0.852074710297804,1,0.852074710297804
1,0,10999,0,1,0,1,0,1,1,0.876073759244159,1,0.876073759244159
1,0,10999,0,1,0,1,0,1,1,0.898916394685215,1,0.898916394685215
1,0,10999,0,1,0,1,0,1,1,0.841269435251758,1,0.841269435251758
1,0,10999,0,1,0,1,0,1,1,0.872936289985808,1,0.872936289985808
1,0,10999,0,1,0,1,0,1,1,0.816326462600918,1,0.816326462600918
1,0,10999,0,1,0,1,0,1,1,0.891480582663183,1,0.891480582663183
1,0,10999,0,1,0,1,0,1,1,0.85715849094084,1,0.85715849094084
1,0,10999,0,1,0,1,0,1,1,0.889984419697415,1,0.889984419697415
1,0,10999,0,1,0,1,0,1,1,0.879164218779328,1,0.879164218779328
1,0,10999,0,1,0,1,0,1,1,0.881037378482681,1,0.881037378482681
1,0,10999,0,1,0,1,0,1,1,0.806450126204846,1,0.806450126204846
1,0,10999,0,1,0,1,0,1,1,0.847875865516439,1,0.847875865516439
1,0,10999,0,1,0,1,0,1,1,0.856255499010952,1,0.856255499010952
1,0,10999,0,1,0,1,0,1,1,0.893203401538149,1,0.893203401538149
0,6,10993,1,0,0.000545504136739704,0.99945449586326,1,0,0,0.84811902237861,1,0.84811902237861
1,0,10999,0,1,0,1,0,1,1,0.834321033290716,1,0.834321033290716
1,0,10999,0,1,0,1,0,1,1,0.89629038585175,1,0.89629038585175
1,0,10999,0,1,0,1,0,1,1,0.829544601073985,1,0.829544601073985
1,0,10999,0,1,0,1,0,1,1,0.869034519868353,1,0.869034519868353
1,0,10999,0,1,0,1,0,1,1,0.889139151764066,1,0.889139151764066
1,0,10999,0,1,0,1,0,1,1,0.897111061329867,1,0.897111061329867
1,0,10999,0,1,0,1,0,1,1,0.880957717164137,1,0.880957717164137
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.843671323227913,1,0.843671323227913
1,0,10999,0,1,0,1,0,1,1,0.857757941599771,1,0.857757941599771
1,0,10999,0,1,0,1,0,1,1,0.893998292511789,1,0.893998292511789
1,0,10999,0,1,0,1,0,1,1,0.899326555664836,1,0.899326555664836
1,0,10999,0,1,0,1,0,1,1,0.907342640630605,1,0.907342640630605
1,0,10999,0,1,0,1,0,1,1,0.859080881849033,1,0.859080881849033
1,0,10999,0,1,0,1,0,1,1,0.857219229533595,1,0.857219229533595
1,0,10999,0,1,0,1,0,1,1,0.841887084403376,1,0.841887084403376
1,0,10999,0,1,0,1,0,1,1,0.869547779854915,1,0.869547779854915
0,18,10981,1,0,0.00163651241021911,0.998363487589781,1,0,0,0.904786211132039,1,0.904786211132039
1,0,10999,0,1,0,1,0,1,1,0.847936583242034,1,0.847936583242034
1,0,10999,0,1,0,1,0,1,1,0.88406779468644,1,0.88406779468644
1,0,10999,0,1,0,1,0,1,1,0.896810032332023,1,0.896810032332023
1,0,10999,0,1,0,1,0,1,1,0.885014593678977,1,0.885014593678977
1,0,10999,0,1,0,1,0,1,1,0.851492314719467,1,0.851492314719467
1,0,10999,0,1,0,1,0,1,1,0.873346797980629,1,0.873346797980629
1,0,10999,0,1,0,1,0,1,1,0.888384994749706,1,0.888384994749706
1,0,10999,0,1,0,1,0,1,1,0.856120659021301,1,0.856120659021301
1,0,10999,0,1,0,1,0,1,1,0.838634974551202,1,0.838634974551202
1,0,10999,0,1,0,1,0,1,1,0.869943723002581,1,0.869943723002581
1,0,10999,0,1,0,1,0,1,1,0.862947534052952,1,0.862947534052952
1,0,10999,0,1,0,1,0,1,1,0.899557652728866,1,0.899557652728866
1,0,10999,0,1,0,1,0,1,1,0.864531352939051,1,0.864531352939051
1,0,10999,0,1,0,1,0,1,1,0.837916286226965,1,0.837916286226965
1,0,10999,0,1,0,1,0,1,1,0.877860949883101,1,0.877860949883101
1,0,10999,0,1,0,1,0,1,1,0.876691319729368,1,0.876691319729368
1,0,10999,0,1,0,1,0,1,1,0.891582999710937,1,0.891582999710937
1,0,10999,0,1,0,1,0,1,1,0.84399558076621,1,0.84399558076621
1,0,10999,0,1,0,1,0,1,1,0.855205316141456,1,0.855205316141456
1,0,10999,0,1,0,1,0,1,1,0.873063200897042,1,0.873063200897042
1,0,10999,0,1,0,1,0,1,1,0.854300803586981,1,0.854300803586981
